run_timestamp,experiment_name,persona_mode,question_id,question_text,question_column,respondent_id,agent_answer,expected_answer,exact_match_score,provider,model_name,temperature
20260306_213228,neutral_calibrated_persona_ablation,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,143,G,D,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,389,G,C,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,50,D,D,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,198,D,D,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1532,D,D,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,580,G,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1761,G,E,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,409,G,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1175,D,F,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1820,D,F,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,851,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,940,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1084,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,692,D,A,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,46,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1216,G,E,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,156,G,D,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,405,D,F,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,248,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1485,F,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,605,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,378,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1469,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1006,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,887,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,595,G,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1772,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1016,D,F,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1301,F,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,728,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,143,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,389,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,50,D,B,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,198,G,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1532,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,580,G,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1761,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,409,G,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1175,D,C,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1820,D,B,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,851,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,940,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1084,F,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,692,A,A,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,46,D,D,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1216,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,156,G,D,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,405,D,C,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,248,F,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1485,D,A,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,605,D,F,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,378,G,D,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1469,G,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1006,D,F,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,887,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,595,G,C,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1772,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1016,D,D,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1301,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,728,F,E,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,143,F,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,389,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,50,D,A,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,198,F,D,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1532,D,C,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,580,F,D,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1761,G,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,409,G,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1175,D,C,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1820,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,851,F,F,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,940,D,B,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1084,E,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,692,C,A,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,46,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1216,D,B,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,156,G,B,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,405,D,B,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,248,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1485,D,A,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,605,D,A,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,378,D,F,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1469,E,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1006,D,D,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,887,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,595,E,B,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1772,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1016,C,D,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1301,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,728,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,143,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,389,D,C,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,50,D,A,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,198,D,D,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1532,D,D,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,580,D,D,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1761,F,C,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,409,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1175,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,1820,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,851,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,940,F,E,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,1084,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,692,D,E,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,46,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,1216,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,156,G,E,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,405,D,F,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,248,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,1485,E,E,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,605,D,G,0.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,378,G,G,1.0,gemini,gemini-2.5-flash,0.0
20260306_213228,neutral_calibrated_persona_ablation,demographics_politics_only,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,1469,G,E,1.0,gemini,gemini-2.5-flash,0.0
