run_timestamp,experiment_name,calibration_level,persona_mode,question_id,question_text,question_column,respondent_id,agent_answer,expected_answer,exact_match_score,provider,model_name,temperature
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,728,F,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,143,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,389,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,50,B,B,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,198,F,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,1532,C,G,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,580,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,1761,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,409,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q4,"Please say how much you support or oppose government policies that do the following: Mandate that all new housing developments should have non-fossil fuel heating systems, roof-top solar panels, high-level of insulation",page5posttreatment6_7,1175,E,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1820,G,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,851,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,940,F,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1084,G,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,692,B,C,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,46,F,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1216,G,C,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,156,F,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,405,D,F,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,248,F,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1485,F,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,605,A,A,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,378,E,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1469,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1006,B,F,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,887,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,595,E,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1772,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1016,D,D,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1301,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,728,E,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,143,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,389,G,C,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,50,B,B,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,198,F,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1532,C,F,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,580,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1761,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,409,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q5,Please say how much you support or oppose government policies that do the following: Impose a carbon tax on fossil fuel sale and distribute the tax revenues to the public (i.e. carbon fee and dividend),page5posttreatment6_9,1175,D,F,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1820,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,851,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,940,G,C,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1084,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,692,A,A,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,46,G,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1216,G,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,156,E,C,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,405,D,B,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,248,G,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1485,F,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,605,A,C,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,378,E,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1469,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1006,B,A,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,887,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,595,E,A,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1772,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1016,D,D,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1301,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,728,E,A,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,143,G,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,389,G,C,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,50,B,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,198,E,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1532,D,D,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,580,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1761,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,409,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,baseline,full_persona,Q6,"Please say how much you support or oppose government policies that do the following: Compensate people in other countries, who are impacted by climate change",page5posttreatment6_11,1175,D,F,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1820,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,851,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,940,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1084,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,692,G,A,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,46,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1216,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,156,G,D,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,405,F,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,248,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1485,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,605,B,G,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,378,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1469,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1006,E,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,887,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,595,E,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1772,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1016,E,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1301,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,728,E,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,143,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,389,G,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,50,E,B,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,198,F,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1532,E,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,580,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1761,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,409,G,F,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q1,"Please say how much you support or oppose government policies that do the following: Accelerate the roll-out of renewable energy production, (e.g. more offshore and onshore wind parks)",page5posttreatment6_1,1175,E,C,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1820,G,B,0.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,851,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,940,E,E,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,1084,G,G,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,692,A,A,1.0,gemini,gemini-2.0-flash,0.0
20260306_221621,neutral_calibration_sweep_full_persona,soft,full_persona,Q2,Please say how much you support or oppose government policies that do the following: Ban new oil/gas/coal licenses,page5posttreatment6_4,46,E,D,0.0,gemini,gemini-2.0-flash,0.0
