run_timestamp,question_id,question_text,question_column,respondent_id,persona_text,agent_answer,expected_answer,ordinal_accuracy_score,provider,model_name,pred_score,exp_score,question_type,calibrated_pred_score_raw,calibrated_pred_score,calibrated_agent_answer,error_before,error_after,abs_error_before,abs_error_after,sq_error_before,sq_error_after,ordinal_accuracy_after
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,887,"Demographically, I am a 40.0-year-old Female living in the West Midlands, United Kingdom. My ethnic background is White, and I hold a GCE A level or Higher Certificate. Financially, my gross household income falls into the £30,000 to £34,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Fairly right-wing of the spectrum. In the 2019 General Election, I cast my vote for the Dont know / Didnt vote. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I am not strongly driven by the need to get ahead of others, impress people, or hold leadership positions where I tell others what to do. I am highly curious, adventurous, and love trying out new things. I value creativity, originality, and taking risks to fully understand the world around me. I do not feel strictly bound by traditional values, customs, or the need to be unconditionally obedient to older generations. I strongly believe that all groups should have an equal chance to succeed and that society should actively work to equalize conditions. I firmly reject the idea that any group is inferior or should dominate others. I believe that all lifeforms on Earth should be treated equally and that no single species, including humans, should dominate the planet. I am highly skeptical of leaders and believe that questioning authority and traditions is necessary for societal progress. I strongly oppose the use of force against others, even if ordered to do so by proper authorities.",G,E,0.6667,gemini,gemini-2.5-flash,3,1,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,2.0,0.05684949321998567,2.0,0.05684949321998567,4.0,0.0032318648793691965,1.0
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,595,"Demographically, I am a 62.0-year-old Male living in the Yorkshire and the Humber, United Kingdom. My ethnic background is White, and I hold a University or CNAA first degree (e.g. BA, B.Sc, B.Ed). Financially, my gross household income falls into the £50,000 to £59,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Slightly left-of-centre of the spectrum. In the 2019 General Election, I cast my vote for the Labour Party. Looking back at the EU Referendum, I voted to Remain.

When it comes to my core values and worldview: I care about the people close to me and have a basic respect for nature, but I do not actively champion global equality or make environmental protection a primary, driving life focus. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I place a high value on obedience, showing deep respect for parents and older people. I strongly believe in maintaining traditional ways of thinking, keeping up customs, and always behaving properly according to expectations. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe that all lifeforms on Earth should be treated equally and that no single species, including humans, should dominate the planet. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",E,B,0.5,gemini,gemini-2.5-flash,1,-2,tradeoff_polarized,0.2800538562433329,0.2800538562433329,D,3.0,2.280053856243333,3.0,2.280053856243333,9.0,5.198645587370092,0.6666666666666667
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1772,"Demographically, I am a 38.0-year-old Male living in the East of England, United Kingdom. My ethnic background is Mixed, and I hold a University or CNAA higher degree (e.g. M.Sc, Ph.D). Financially, my gross household income falls into the £60,000 to £69,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Very left-wing of the spectrum. In the 2019 General Election, I cast my vote for the Liberal Democrats Party. Looking back at the EU Referendum, I voted to Remain.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am highly curious, adventurous, and love trying out new things. I value creativity, originality, and taking risks to fully understand the world around me. I do not feel strictly bound by traditional values, customs, or the need to be unconditionally obedient to older generations. I strongly believe that all groups should have an equal chance to succeed and that society should actively work to equalize conditions. I firmly reject the idea that any group is inferior or should dominate others. I believe that all lifeforms on Earth should be treated equally and that no single species, including humans, should dominate the planet. I am highly skeptical of leaders and believe that questioning authority and traditions is necessary for societal progress. I strongly oppose the use of force against others, even if ordered to do so by proper authorities.",G,G,1.0,gemini,gemini-2.5-flash,3,3,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,0.0,-1.9431505067800143,0.0,1.9431505067800143,0.0,3.7758338919994263,0.6666666666666667
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1016,"Demographically, I am a 53.0-year-old Male living in the North West, United Kingdom. My ethnic background is White, and I hold a CSE grade 1, GCE O level, GCSE, School Certificate. Financially, my gross household income falls into the £45,000 to £49,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Slightly right-of-centre of the spectrum. In the 2019 General Election, I cast my vote for the Conservative Party. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I care about the people close to me and have a basic respect for nature, but I do not actively champion global equality or make environmental protection a primary, driving life focus. I am not strongly driven by the need to get ahead of others, impress people, or hold leadership positions where I tell others what to do. I prefer routine and the familiar, showing little interest in taking risks, seeking out new adventures, or coming up with highly original ideas. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",C,D,0.8333,gemini,gemini-2.5-flash,-1,0,tradeoff_polarized,-0.49674178073331987,-0.49674178073331987,D,-1.0,-0.49674178073331987,1.0,0.49674178073331987,1.0,0.24675239672610963,1.0
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1301,"Demographically, I am a 23.0-year-old Female living in the South East, United Kingdom. My ethnic background is White, and I hold a GCE A level or Higher Certificate. Financially, my gross household income falls into the £70,000 to £99,999 per year bracket. Regarding my family status, I am a parent. Politically, I position myself on the Centre of the spectrum. In the 2019 General Election, I cast my vote for the Labour Party. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I am not strongly driven by the need to get ahead of others, impress people, or hold leadership positions where I tell others what to do. I am highly curious, adventurous, and love trying out new things. I value creativity, originality, and taking risks to fully understand the world around me. I place a high value on obedience, showing deep respect for parents and older people. I strongly believe in maintaining traditional ways of thinking, keeping up customs, and always behaving properly according to expectations. I strongly believe that all groups should have an equal chance to succeed and that society should actively work to equalize conditions. I firmly reject the idea that any group is inferior or should dominate others. I believe that all lifeforms on Earth should be treated equally and that no single species, including humans, should dominate the planet. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",G,G,1.0,gemini,gemini-2.5-flash,3,3,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,0.0,-1.9431505067800143,0.0,1.9431505067800143,0.0,3.7758338919994263,0.6666666666666667
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,728,"Demographically, I am a 25.0-year-old Female living in the North West, United Kingdom. My ethnic background is White, and I hold a GCE A level or Higher Certificate. Financially, my gross household income falls into the £60,000 to £69,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Slightly left-of-centre of the spectrum. In the 2019 General Election, I cast my vote for the Dont know / Didnt vote. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I care about the people close to me and have a basic respect for nature, but I do not actively champion global equality or make environmental protection a primary, driving life focus. I am not strongly driven by the need to get ahead of others, impress people, or hold leadership positions where I tell others what to do. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I do not feel strictly bound by traditional values, customs, or the need to be unconditionally obedient to older generations. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe that all lifeforms on Earth should be treated equally and that no single species, including humans, should dominate the planet. I am highly skeptical of leaders and believe that questioning authority and traditions is necessary for societal progress. I strongly oppose the use of force against others, even if ordered to do so by proper authorities.",E,G,0.6667,gemini,gemini-2.5-flash,1,3,tradeoff_polarized,0.2800538562433329,0.2800538562433329,D,-2.0,-2.719946143756667,2.0,2.719946143756667,4.0,7.398107024936764,0.5
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,143,"Demographically, I am a 44.0-year-old Female living in the West Midlands, United Kingdom. My ethnic background is White, and I hold a University or CNAA first degree (e.g. BA, B.Sc, B.Ed). Financially, my gross household income falls into the £70,000 to £99,999 per year bracket. Regarding my family status, I am a parent. Politically, I position myself on the Centre of the spectrum. In the 2019 General Election, I cast my vote for the Labour Party. Looking back at the EU Referendum, I voted to Remain.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am highly curious, adventurous, and love trying out new things. I value creativity, originality, and taking risks to fully understand the world around me. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",G,G,1.0,gemini,gemini-2.5-flash,3,3,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,0.0,-1.9431505067800143,0.0,1.9431505067800143,0.0,3.7758338919994263,0.6666666666666667
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,389,"Demographically, I am a 51.0-year-old Male living in the Scotland, United Kingdom. My ethnic background is White, and I hold a GCE A level or Higher Certificate. Financially, my gross household income falls into the £30,000 to £34,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Slightly right-of-centre of the spectrum. In the 2019 General Election, I cast my vote for the Conservative Party. Looking back at the EU Referendum, I voted to Remain.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I am not strongly driven by the need to get ahead of others, impress people, or hold leadership positions where I tell others what to do. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe that all lifeforms on Earth should be treated equally and that no single species, including humans, should dominate the planet. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",F,C,0.5,gemini,gemini-2.5-flash,2,-1,tradeoff_polarized,0.6684516747316592,0.6684516747316592,E,3.0,1.6684516747316591,3.0,1.6684516747316591,9.0,2.783730990914878,0.6666666666666667
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,50,"Demographically, I am a 72.0-year-old Male living in the South East, United Kingdom. My ethnic background is White, and I hold a CSE grade 1, GCE O level, GCSE, School Certificate. Financially, my gross household income falls into the £25,000 to £29,999 per year bracket. Regarding my family status, I am a parent. Politically, I position myself on the Slightly left-of-centre of the spectrum. In the 2019 General Election, I cast my vote for the Conservative Party. Looking back at the EU Referendum, I voted to Leave.

When it comes to my core values and worldview: I care about the people close to me and have a basic respect for nature, but I do not actively champion global equality or make environmental protection a primary, driving life focus. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am highly curious, adventurous, and love trying out new things. I value creativity, originality, and taking risks to fully understand the world around me. I place a high value on obedience, showing deep respect for parents and older people. I strongly believe in maintaining traditional ways of thinking, keeping up customs, and always behaving properly according to expectations. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I believe leaders generally know what is best and tell the truth, and that traditions are the foundation of a healthy society. I view people who challenge traditions as dangerous and strongly support using strong force against threatening groups.",A,A,1.0,gemini,gemini-2.5-flash,-3,-3,tradeoff_polarized,-1.2735374177099728,-1.2735374177099728,C,0.0,1.7264625822900272,0.0,1.7264625822900272,0.0,2.980673048047549,0.6666666666666667
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,198,"Demographically, I am a 34.0-year-old Male living in the East Midlands, United Kingdom. My ethnic background is White, and I hold a University or CNAA higher degree (e.g. M.Sc, Ph.D). Financially, my gross household income falls into the £40,000 to £44,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Centre of the spectrum. In the 2019 General Election, I cast my vote for the Labour Party. Looking back at the EU Referendum, I voted to Remain.

When it comes to my core values and worldview: I care about the people close to me and have a basic respect for nature, but I do not actively champion global equality or make environmental protection a primary, driving life focus. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",E,D,0.8333,gemini,gemini-2.5-flash,1,0,tradeoff_polarized,0.2800538562433329,0.2800538562433329,D,1.0,0.2800538562433329,1.0,0.2800538562433329,1.0,0.07843016239676137,1.0
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1532,"Demographically, I am a 57.0-year-old Male living in the East Midlands, United Kingdom. My ethnic background is White, and I hold a University or CNAA higher degree (e.g. M.Sc, Ph.D). Financially, my gross household income falls into the £10,000 to £14,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Slightly right-of-centre of the spectrum. In the 2019 General Election, I cast my vote for the Dont know / Didnt vote. Looking back at the EU Referendum, I voted to Leave.

When it comes to my core values and worldview: I care about the people close to me and have a basic respect for nature, but I do not actively champion global equality or make environmental protection a primary, driving life focus. I am not strongly driven by the need to get ahead of others, impress people, or hold leadership positions where I tell others what to do. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",C,D,0.8333,gemini,gemini-2.5-flash,-1,0,tradeoff_polarized,-0.49674178073331987,-0.49674178073331987,D,-1.0,-0.49674178073331987,1.0,0.49674178073331987,1.0,0.24675239672610963,1.0
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,580,"Demographically, I am a 65.0-year-old Male living in the London, United Kingdom. My ethnic background is Black, and I hold a University or CNAA higher degree (e.g. M.Sc, Ph.D). Financially, my gross household income falls into the £20,000 to £24,999 per year bracket. Regarding my family status, I am a parent. Politically, I position myself on the Centre of the spectrum. In the 2019 General Election, I cast my vote for the Labour Party. Looking back at the EU Referendum, I voted to Remain.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I strongly believe that all groups should have an equal chance to succeed and that society should actively work to equalize conditions. I firmly reject the idea that any group is inferior or should dominate others. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",G,D,0.5,gemini,gemini-2.5-flash,3,0,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,3.0,1.0568494932199857,3.0,1.0568494932199857,9.0,1.1169308513193406,0.8333333333333334
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1761,"Demographically, I am a 24.0-year-old Female living in the Yorkshire and the Humber, United Kingdom. My ethnic background is White, and I hold a University or CNAA first degree (e.g. BA, B.Sc, B.Ed). Financially, my gross household income falls into the £45,000 to £49,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Fairly left-wing of the spectrum. In the 2019 General Election, I cast my vote for the Labour Party. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I strongly believe that all groups should have an equal chance to succeed and that society should actively work to equalize conditions. I firmly reject the idea that any group is inferior or should dominate others. I believe that all lifeforms on Earth should be treated equally and that no single species, including humans, should dominate the planet. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",G,C,0.3333,gemini,gemini-2.5-flash,3,-1,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,4.0,2.0568494932199854,4.0,2.0568494932199854,16.0,4.230629837759311,0.6666666666666667
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,409,"Demographically, I am a 36.0-year-old Female living in the East Midlands, United Kingdom. My ethnic background is White, and I hold a University diploma. Financially, my gross household income falls into the £35,000 to £39,999 per year bracket. Regarding my family status, I am a parent. Politically, I position myself on the Fairly left-wing of the spectrum. In the 2019 General Election, I cast my vote for the Labour Party. Looking back at the EU Referendum, I voted to Remain.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I am not strongly driven by the need to get ahead of others, impress people, or hold leadership positions where I tell others what to do. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I do not feel strictly bound by traditional values, customs, or the need to be unconditionally obedient to older generations. I strongly believe that all groups should have an equal chance to succeed and that society should actively work to equalize conditions. I firmly reject the idea that any group is inferior or should dominate others. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I am highly skeptical of leaders and believe that questioning authority and traditions is necessary for societal progress. I strongly oppose the use of force against others, even if ordered to do so by proper authorities.",G,E,0.6667,gemini,gemini-2.5-flash,3,1,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,2.0,0.05684949321998567,2.0,0.05684949321998567,4.0,0.0032318648793691965,1.0
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1175,"Demographically, I am a 32.0-year-old Female living in the South East, United Kingdom. My ethnic background is White, and I hold a No formal qualifications. Financially, my gross household income falls into the £40,000 to £44,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Centre of the spectrum. In the 2019 General Election, I cast my vote for the Dont know / Didnt vote. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I care about the people close to me and have a basic respect for nature, but I do not actively champion global equality or make environmental protection a primary, driving life focus. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",D,E,0.8333,gemini,gemini-2.5-flash,0,1,tradeoff_polarized,-0.10834396224499351,-0.10834396224499351,D,-1.0,-1.1083439622449935,1.0,1.1083439622449935,1.0,1.2284263386449317,0.8333333333333334
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1072,"Demographically, I am a 42.0-year-old Female living in the North East, United Kingdom. My ethnic background is White, and I hold a Teaching qualification (not degree). Financially, my gross household income falls into the £10,000 to £14,999 per year bracket. Regarding my family status, I am a parent. Politically, I position myself on the Fairly right-wing of the spectrum. In the 2019 General Election, I cast my vote for the Dont know / Didnt vote. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I am not strongly driven by the need to get ahead of others, impress people, or hold leadership positions where I tell others what to do. I am moderately curious and will occasionally try new things, but I generally balance this by relying on familiar methods rather than constantly seeking out extreme novelty or risks. I place a high value on obedience, showing deep respect for parents and older people. I strongly believe in maintaining traditional ways of thinking, keeping up customs, and always behaving properly according to expectations. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I believe leaders generally know what is best and tell the truth, and that traditions are the foundation of a healthy society. I view people who challenge traditions as dangerous and strongly support using strong force against threatening groups.",G,C,0.3333,gemini,gemini-2.5-flash,3,-1,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,4.0,2.0568494932199854,4.0,2.0568494932199854,16.0,4.230629837759311,0.6666666666666667
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1689,"Demographically, I am a 37.0-year-old Female living in the West Midlands, United Kingdom. My ethnic background is White, and I hold a University or CNAA first degree (e.g. BA, B.Sc, B.Ed). Financially, my gross household income falls into the £70,000 to £99,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Fairly left-wing of the spectrum. In the 2019 General Election, I cast my vote for the Dont know / Didnt vote. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am highly curious, adventurous, and love trying out new things. I value creativity, originality, and taking risks to fully understand the world around me. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I strongly believe that all groups should have an equal chance to succeed and that society should actively work to equalize conditions. I firmly reject the idea that any group is inferior or should dominate others. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I am highly skeptical of leaders and believe that questioning authority and traditions is necessary for societal progress. I strongly oppose the use of force against others, even if ordered to do so by proper authorities.",G,E,0.6667,gemini,gemini-2.5-flash,3,1,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,2.0,0.05684949321998567,2.0,0.05684949321998567,4.0,0.0032318648793691965,1.0
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,1635,"Demographically, I am a 23.0-year-old Male living in the North West, United Kingdom. My ethnic background is Black, and I hold a CSE grade 1, GCE O level, GCSE, School Certificate. Financially, my gross household income falls into the under £5,000 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Centre of the spectrum. In the 2019 General Election, I cast my vote for the Brexit Party. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I am deeply committed to caring for nature, protecting the environment, and responding to the needs of others. I strongly believe in global harmony, equal opportunities for everyone, and actively helping those around me. I appreciate personal success and am capable of taking charge when necessary, but I do not feel a constant need to dominate decisions or impress others to feel fulfilled. I am highly curious, adventurous, and love trying out new things. I value creativity, originality, and taking risks to fully understand the world around me. I place a high value on obedience, showing deep respect for parents and older people. I strongly believe in maintaining traditional ways of thinking, keeping up customs, and always behaving properly according to expectations. I generally support fairness but might implicitly accept that some mild social hierarchies are a natural part of society, without actively pushing for extreme inequality or strict egalitarianism. I believe human progress is important but should generally be balanced with environmental respect, avoiding the extreme view that humans must always dominate nature. I have a healthy respect for leaders and traditions but maintain some skepticism; I generally believe force should be avoided unless dealing with highly specific, threatening situations.",G,G,1.0,gemini,gemini-2.5-flash,3,3,tradeoff_polarized,1.0568494932199857,1.0568494932199857,E,0.0,-1.9431505067800143,0.0,1.9431505067800143,0.0,3.7758338919994263,0.6666666666666667
20260301_210726,Q3,Please say how much you support or oppose government policies that do the following: Ban the sale of new petrol cars by no later than 2030,page5posttreatment6_5,347,"Demographically, I am a 50.0-year-old Female living in the London, United Kingdom. My ethnic background is White, and I hold a University or CNAA first degree (e.g. BA, B.Sc, B.Ed). Financially, my gross household income falls into the £30,000 to £34,999 per year bracket. Regarding my family status, I am not a parent. Politically, I position myself on the Slightly left-of-centre of the spectrum. In the 2019 General Election, I cast my vote for the Dont know / Didnt vote. Looking back at the EU Referendum, I did not vote.

When it comes to my core values and worldview: I care about the people close to me and have a basic respect for nature, but I do not actively champion global equality or make environmental protection a primary, driving life focus. I am not strongly driven by the need to get ahead of others, impress people, or hold leadership positions where I tell others what to do. I prefer routine and the familiar, showing little interest in taking risks, seeking out new adventures, or coming up with highly original ideas. I maintain a general respect for elders and standard societal norms, but I am flexible in my thinking and do not strictly adhere to all traditional customs. I strongly believe that all groups should have an equal chance to succeed and that society should actively work to equalize conditions. I firmly reject the idea that any group is inferior or should dominate others. I believe that all lifeforms on Earth should be treated equally and that no single species, including humans, should dominate the planet. I am highly skeptical of leaders and believe that questioning authority and traditions is necessary for societal progress. I strongly oppose the use of force against others, even if ordered to do so by proper authorities.",F,D,0.6667,gemini,gemini-2.5-flash,2,0,tradeoff_polarized,0.6684516747316592,0.6684516747316592,E,2.0,0.6684516747316592,2.0,0.6684516747316592,4.0,0.44682764145155995,0.8333333333333334
